ID,Marital Status,Gender, Income ,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
29255,single,male,80000.0,3,Partial College,Professional,0,1,1-2 Miles,North America,51,1
28815,married,female,50000.0,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,35,0
27753,married,male,40000.0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,30,0
27643,single,male,70000.0,5,Partial College,Professional,1,3,2-5 Miles,North America,44,0
13754,single,female,80000.0,4,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,48,0
22088,married,female,130000.0,1,Bachelors,Management,1,2,0-1 Miles,North America,45,1
27388,married,male,60000.0,3,Bachelors,Management,0,2,1-2 Miles,North America,66,0
24745,single,female,30000.0,2,High School,Skilled Manual,0,2,0-1 Miles,North America,49,0
29237,single,female,120000.0,4,Partial College,Professional,1,3,5-10 Miles,North America,43,1
15272,single,male,40000.0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,30,0
18949,single,male,70000.0,0,Graduate Degree,Management,1,2,5-10 Miles,North America,74,1
14507,married,male,100000.0,2,Graduate Degree,Management,1,3,1-2 Miles,North America,65,0
25886,married,female,60000.0,2,Partial College,Professional,1,2,2-5 Miles,North America,56,1
21441,married,male,50000.0,4,Bachelors,Management,1,2,10+ Miles,North America,64,0
21741,married,female,70000.0,3,Partial College,Professional,1,2,5-10 Miles,North America,50,1
14572,married,female,70000.0,3,Graduate Degree,Professional,1,0,2-5 Miles,North America,35,1
23368,married,female,60000.0,5,Bachelors,Skilled Manual,1,3,10+ Miles,North America,41,0
16217,single,female,60000.0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,39,0
16247,single,female,60000.0,4,Graduate Degree,Skilled Manual,0,0,1-2 Miles,North America,47,0
22010,single,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,31,0
25872,single,female,70000.0,2,Bachelors,Management,0,1,2-5 Miles,North America,58,1
19164,single,female,70000.0,0,Bachelors,Professional,0,1,2-5 Miles,North America,38,1
18435,single,female,70000.0,5,Graduate Degree,Management,1,2,10+ Miles,North America,67,1
14284,single,male,60000.0,0,Partial College,Professional,0,2,1-2 Miles,North America,32,1
11287,married,male,70000.0,5,Partial College,Professional,0,3,5-10 Miles,North America,45,0
13066,single,male,30000.0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,31,1
29106,single,male,40000.0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,31,1
26236,married,female,40000.0,3,Partial College,Clerical,1,1,0-1 Miles,North America,31,0
17531,married,male,60000.0,2,High School,Professional,0,2,5-10 Miles,North America,50,0
12964,married,male,70000.0,1,Partial College,Skilled Manual,1,1,0-1 Miles,North America,44,0
19133,single,male,50000.0,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,38,1
24643,single,female,60000.0,4,Bachelors,Management,1,2,10+ Miles,North America,63,0
21599,married,female,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,36,1
22976,single,male,40000.0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,28,1
27637,single,female,100000.0,1,Partial College,Professional,0,3,1-2 Miles,North America,44,0
11890,married,female,70000.0,5,Graduate Degree,Professional,1,1,0-1 Miles,North America,47,0
28580,married,female,80000.0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,40,1
14443,married,male,130000.0,1,Graduate Degree,Management,1,4,0-1 Miles,North America,40,0
17864,married,female,60000.0,1,Partial College,Skilled Manual,1,1,2-5 Miles,North America,46,1
20505,married,female,40000.0,5,High School,Professional,0,2,10+ Miles,North America,61,0
14592,married,female,60000.0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,40,0
22227,married,female,60000.0,2,High School,Professional,1,2,5-10 Miles,North America,50,0
21471,married,male,70000.0,2,Partial College,Professional,1,1,10+ Miles,North America,59,0
22252,single,female,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,36,1
21260,single,female,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,30,0
11817,single,female,70000.0,4,Graduate Degree,Professional,1,0,2-5 Miles,North America,35,1
19223,married,female,30000.0,2,High School,Skilled Manual,1,2,1-2 Miles,North America,48,0
18517,married,male,100000.0,3,Bachelors,Management,1,4,0-1 Miles,North America,41,0
21717,married,male,40000.0,2,Partial College,Clerical,1,1,0-1 Miles,North America,47,0
13760,married,male,60000.0,4,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,47,0
18145,married,male,80000.0,5,Bachelors,Management,0,2,2-5 Miles,Europe,62,0
21770,married,male,60000.0,4,Bachelors,Management,1,2,10+ Miles,North America,60,0
11165,married,female,60000.0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,33,0
16377,single,female,80000.0,4,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,47,0
26248,married,male,20000.0,3,Partial High School,Clerical,0,2,0-1 Miles,North America,52,0
23461,married,female,90000.0,5,Partial College,Professional,1,3,2-5 Miles,North America,40,0
29133,single,female,60000.0,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,42,0
27673,single,female,60000.0,3,Graduate Degree,Management,1,2,5-10 Miles,North America,53,1
12774,married,female,40000.0,1,Partial College,Clerical,1,1,1-2 Miles,North America,51,1
18910,single,male,30000.0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,30,0
11699,single,male,60000.0,0,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,30,0
16725,married,male,30000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,26,0
28269,single,female,130000.0,1,Bachelors,Management,0,1,2-5 Miles,North America,45,0
23144,married,male,50000.0,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,34,1
23376,married,male,70000.0,1,Bachelors,Professional,1,1,2-5 Miles,North America,44,1
25970,single,female,60000.0,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,41,1
28068,single,female,80000.0,3,Graduate Degree,Professional,0,0,0-1 Miles,North America,36,1
18390,married,male,80000.0,5,Partial College,Professional,1,2,0-1 Miles,North America,44,0
29112,single,male,60000.0,0,Partial College,Professional,0,2,1-2 Miles,North America,30,0
14090,married,female,30000.0,0,Partial High School,Clerical,0,2,0-1 Miles,North America,28,0
27040,married,male,20000.0,2,Partial High School,Clerical,1,2,1-2 Miles,North America,49,0
23479,single,male,90000.0,0,Partial College,Professional,0,2,0-1 Miles,North America,43,1
16795,married,female,70000.0,4,Bachelors,Management,1,1,1-2 Miles,North America,59,0
22014,single,male,30000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,26,0
13314,married,male,120000.0,1,High School,Professional,1,4,5-10 Miles,North America,46,1
11619,single,female,50000.0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,33,0
29132,single,female,40000.0,0,Bachelors,Professional,1,1,2-5 Miles,North America,42,1
11199,married,female,70000.0,4,Bachelors,Management,1,1,10+ Miles,North America,59,0
20296,single,female,60000.0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,33,1
17546,married,female,70000.0,1,Partial College,Skilled Manual,1,1,0-1 Miles,North America,44,1
18069,married,male,70000.0,5,Bachelors,Management,1,4,10+ Miles,North America,60,0
23712,single,female,70000.0,2,Bachelors,Management,1,1,10+ Miles,North America,59,0
23358,married,male,60000.0,0,High School,Professional,1,2,5-10 Miles,North America,32,1
20518,married,female,70000.0,2,Partial College,Professional,1,1,10+ Miles,North America,58,0
28026,married,female,40000.0,2,High School,Professional,0,2,2-5 Miles,North America,59,0
11669,single,female,70000.0,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,38,0
16020,married,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,28,1
27090,married,female,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,37,1
27198,single,female,80000.0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,40,0
19661,single,male,90000.0,4,Bachelors,Management,1,1,1-2 Miles,North America,38,1
26327,married,male,70000.0,4,Graduate Degree,Professional,1,0,2-5 Miles,North America,36,1
26341,married,female,70000.0,5,Graduate Degree,Professional,1,2,0-1 Miles,North America,37,0
24958,single,female,40000.0,5,High School,Professional,0,3,2-5 Miles,North America,60,1
13287,single,male,110000.0,4,Bachelors,Management,1,4,5-10 Miles,North America,42,1
14493,single,female,70000.0,3,Graduate Degree,Management,0,2,1-2 Miles,North America,53,0
26678,single,female,80000.0,2,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,49,0
23275,married,male,30000.0,2,High School,Skilled Manual,1,2,1-2 Miles,North America,49,0
11270,married,male,130000.0,2,Graduate Degree,Management,1,3,0-1 Miles,North America,42,1
20084,married,male,20000.0,2,High School,Manual,0,2,0-1 Miles,North America,53,0
16144,married,male,70000.0,1,Graduate Degree,Professional,1,1,0-1 Miles,North America,46,1
27731,married,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,27,0
11886,married,female,60000.0,3,Bachelors,Professional,1,1,0-1 Miles,North America,48,1
24324,single,female,60000.0,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,41,1
22220,married,male,60000.0,2,High School,Professional,0,2,1-2 Miles,North America,49,1
26625,single,female,60000.0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,38,1
23027,single,male,130000.0,1,Bachelors,Management,0,4,0-1 Miles,North America,44,0
16867,single,female,130000.0,1,Bachelors,Management,0,3,0-1 Miles,North America,45,1
14514,single,female,30000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,26,0
19634,married,male,40000.0,0,High School,Skilled Manual,1,1,5-10 Miles,North America,31,0
18504,married,male,70000.0,2,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,49,0
28799,single,female,40000.0,2,Partial College,Clerical,0,1,1-2 Miles,North America,47,1
11225,married,female,60000.0,2,Partial College,Professional,1,1,10+ Miles,North America,55,0
17657,married,male,40000.0,4,Partial College,Clerical,0,0,0-1 Miles,North America,30,0
14913,married,female,40000.0,1,Partial College,Clerical,1,1,1-2 Miles,North America,48,1
14077,single,male,30000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,30,0
13296,married,male,110000.0,1,Bachelors,Management,1,3,5-10 Miles,North America,45,0
20535,married,female,70000.0,4,Partial College,Professional,1,1,10+ Miles,North America,56,0
12452,married,male,60000.0,4,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,47,1
28043,married,female,60000.0,2,Bachelors,Management,1,0,10+ Miles,North America,56,0
12957,single,female,70000.0,1,Bachelors,Professional,0,1,0-1 Miles,North America,44,0
15412,married,male,130000.0,2,Graduate Degree,Management,1,3,2-5 Miles,North America,69,0
20514,married,female,70000.0,2,Partial College,Professional,1,1,2-5 Miles,North America,59,0
20758,married,male,30000.0,2,High School,Skilled Manual,1,2,1-2 Miles,North America,50,0
11801,married,male,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,36,0
22211,married,male,60000.0,0,Partial College,Professional,1,2,5-10 Miles,North America,32,0
28087,single,female,40000.0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,27,0
23668,married,female,40000.0,4,High School,Professional,1,2,5-10 Miles,North America,59,1
27441,married,male,60000.0,3,High School,Professional,0,2,2-5 Miles,North America,53,0
27261,married,male,40000.0,1,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,36,1
18649,single,male,30000.0,1,High School,Clerical,1,2,1-2 Miles,North America,51,1
21714,single,female,80000.0,5,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,47,0
23217,single,female,60000.0,3,Graduate Degree,Professional,1,0,2-5 Miles,North America,43,1
23797,single,male,20000.0,3,Partial High School,Clerical,0,2,0-1 Miles,North America,50,0
13216,married,female,60000.0,5,Bachelors,Management,1,3,10+ Miles,North America,59,0
20657,single,male,50000.0,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,37,1
12882,married,male,50000.0,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,33,1
25908,married,female,60000.0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,27,0
16753,single,female,70000.0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,34,1
14608,married,male,50000.0,4,Bachelors,Skilled Manual,1,3,10+ Miles,North America,42,0
24979,married,female,60000.0,2,Partial College,Professional,1,2,2-5 Miles,North America,57,1
13313,married,female,120000.0,1,High School,Professional,0,4,2-5 Miles,North America,45,0
18952,married,female,100000.0,4,Bachelors,Management,1,4,0-1 Miles,North America,40,0
17699,married,male,60000.0,1,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,55,0
14657,married,male,80000.0,1,Partial College,Skilled Manual,0,1,0-1 Miles,North America,47,1
11540,single,male,60000.0,4,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,47,1
11783,married,female,60000.0,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,34,0
14602,married,female,80000.0,3,Graduate Degree,Professional,1,0,0-1 Miles,North America,36,1
29030,married,male,70000.0,2,Partial High School,Skilled Manual,1,2,10+ Miles,North America,54,0
26490,single,male,70000.0,2,Bachelors,Management,0,1,2-5 Miles,North America,59,1
13151,single,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,27,0
17260,married,male,90000.0,5,Partial College,Professional,1,3,0-1 Miles,North America,41,0
15372,married,male,80000.0,3,Partial College,Professional,0,2,2-5 Miles,North America,50,1
18105,married,female,60000.0,2,Partial College,Professional,1,1,10+ Miles,North America,55,0
19660,married,male,80000.0,4,Bachelors,Management,1,0,0-1 Miles,North America,43,0
16112,single,male,70000.0,4,Bachelors,Professional,1,2,2-5 Miles,North America,43,1
20698,married,male,60000.0,4,Bachelors,Skilled Manual,1,3,5-10 Miles,North America,42,0
20076,single,female,10000.0,2,High School,Manual,1,2,1-2 Miles,North America,53,1
24496,single,female,40000.0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,28,1
15468,married,female,50000.0,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,35,0
28031,single,female,70000.0,2,Bachelors,Management,0,1,2-5 Miles,North America,59,1
26270,single,female,20000.0,2,Partial High School,Clerical,1,2,1-2 Miles,North America,49,0
22221,married,male,60000.0,2,High School,Professional,0,2,1-2 Miles,North America,48,1
28228,single,female,80000.0,2,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,50,0
18363,married,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,28,1
23256,single,male,30000.0,1,High School,Clerical,0,1,5-10 Miles,North America,52,0
12768,married,male,30000.0,1,High School,Clerical,1,1,2-5 Miles,North America,52,1
20361,married,male,50000.0,2,Graduate Degree,Management,1,2,5-10 Miles,North America,69,0
21306,single,male,60000.0,2,High School,Professional,1,2,5-10 Miles,North America,51,0
13382,married,male,70000.0,5,Partial College,Professional,1,2,1-2 Miles,North America,57,1
20310,single,male,60000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,27,1
22971,single,female,30000.0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,25,1
15287,single,female,50000.0,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,33,1
15532,single,male,60000.0,4,Bachelors,Professional,1,2,2-5 Miles,North America,43,1
11255,married,male,70000.0,4,Graduate Degree,Management,1,2,5-10 Miles,North America,73,0
28090,married,male,40000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,27,0
15255,married,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,28,1
13154,married,male,40000.0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,27,1
26778,single,female,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,31,0
23248,married,female,10000.0,2,High School,Manual,1,2,1-2 Miles,North America,53,0
21417,single,female,60000.0,0,Partial College,Professional,0,2,1-2 Miles,North America,32,1
17668,single,male,30000.0,2,High School,Skilled Manual,1,2,1-2 Miles,North America,50,1
27994,married,female,40000.0,4,High School,Professional,1,2,5-10 Miles,North America,69,0
20376,single,female,70000.0,3,Graduate Degree,Management,1,2,5-10 Miles,North America,52,1
25954,married,male,60000.0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,31,0
15749,single,female,70000.0,4,Bachelors,Management,1,2,10+ Miles,North America,61,0
25899,married,female,70000.0,2,High School,Professional,1,2,10+ Miles,North America,53,0
13351,single,female,70000.0,4,Bachelors,Management,1,2,1-2 Miles,North America,62,1
23333,married,male,40000.0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,30,0
21660,married,female,60000.0,3,Graduate Degree,Professional,1,0,2-5 Miles,North America,43,1
17012,married,female,60000.0,3,Graduate Degree,Professional,1,0,2-5 Miles,North America,42,1
24514,married,male,40000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,30,0
27505,single,female,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,30,0
29243,single,male,110000.0,1,Bachelors,Management,1,1,5-10 Miles,North America,43,0
26582,married,male,60000.0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,33,1
14271,married,male,30000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,32,0
23041,single,female,70000.0,4,High School,Professional,1,0,5-10 Miles,North America,50,1
29048,single,male,110000.0,2,Bachelors,Management,0,3,0-1 Miles,North America,37,1
24433,married,male,70000.0,3,High School,Professional,0,1,1-2 Miles,North America,52,1
15501,married,male,70000.0,4,Graduate Degree,Professional,1,0,2-5 Miles,North America,36,1
13911,single,female,80000.0,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,41,1
20421,single,female,40000.0,0,Partial High School,Clerical,1,2,5-10 Miles,North America,26,0
16009,single,male,170000.0,1,Graduate Degree,Management,0,4,0-1 Miles,North America,66,0
18411,married,male,60000.0,2,High School,Professional,0,2,5-10 Miles,North America,51,0
19163,married,female,70000.0,4,Bachelors,Professional,1,2,0-1 Miles,North America,43,1
18572,married,female,60000.0,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,39,0
27540,single,female,70000.0,0,Bachelors,Professional,0,1,0-1 Miles,North America,37,1
19889,single,female,70000.0,2,Partial High School,Skilled Manual,0,2,2-5 Miles,North America,54,1
12922,single,female,60000.0,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,40,1
18891,married,female,40000.0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,28,0
16773,married,male,60000.0,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,33,0
19143,single,female,80000.0,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,41,1
23882,single,female,80000.0,3,Graduate Degree,Professional,1,0,0-1 Miles,North America,37,1
11233,married,male,70000.0,4,Partial College,Professional,1,2,10+ Miles,North America,53,0
12056,married,male,120000.0,2,Graduate Degree,Management,1,3,5-10 Miles,North America,64,0
15555,married,female,60000.0,1,Partial College,Skilled Manual,1,1,2-5 Miles,North America,45,1
18423,single,male,80000.0,2,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,52,0
22743,married,female,40000.0,5,High School,Professional,1,2,10+ Miles,North America,60,0
25343,single,female,20000.0,3,Partial High School,Clerical,1,2,1-2 Miles,North America,50,0
13390,married,female,70000.0,4,Partial College,Professional,0,1,1-2 Miles,North America,56,0
17482,single,female,40000.0,0,Partial High School,Clerical,1,2,5-10 Miles,North America,29,0
13176,single,male,130000.0,0,Graduate Degree,Management,0,2,0-1 Miles,North America,38,1
20504,married,female,40000.0,5,High School,Professional,0,2,2-5 Miles,North America,60,0
12205,single,female,130000.0,2,Bachelors,Management,0,4,0-1 Miles,North America,67,0
16751,married,male,60000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,32,1
21613,single,male,50000.0,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,39,1
24801,single,male,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,35,1
17519,married,female,60000.0,0,Partial College,Professional,1,2,5-10 Miles,North America,32,0
18347,single,female,30000.0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,31,0
29052,single,male,40000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,27,0
11745,married,female,60000.0,1,Bachelors,Professional,1,1,0-1 Miles,North America,47,1
19147,married,male,40000.0,0,Bachelors,Professional,0,1,0-1 Miles,North America,42,0
19217,married,male,30000.0,2,High School,Skilled Manual,1,2,1-2 Miles,North America,49,0
15839,single,male,30000.0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,32,0
13714,married,female,20000.0,2,High School,Manual,0,2,1-2 Miles,North America,53,1
22330,married,male,50000.0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,32,1
18783,single,male,80000.0,0,Bachelors,Management,0,1,0-1 Miles,North America,38,1
25041,single,male,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,31,0
22046,single,female,80000.0,0,Bachelors,Management,0,1,0-1 Miles,North America,38,1
28052,married,male,60000.0,2,High School,Professional,1,2,10+ Miles,North America,55,0
26693,married,male,70000.0,3,Partial College,Professional,1,1,5-10 Miles,North America,49,0
24955,single,male,30000.0,5,Partial High School,Skilled Manual,1,3,10+ Miles,North America,60,1
26065,single,female,110000.0,3,Bachelors,Management,0,4,1-2 Miles,North America,42,0
13942,married,male,60000.0,1,Partial College,Skilled Manual,1,1,0-1 Miles,North America,46,0
11219,married,male,60000.0,2,High School,Professional,1,2,10+ Miles,North America,55,0
22118,single,female,70000.0,3,Graduate Degree,Management,1,2,5-10 Miles,North America,53,1
23197,married,male,50000.0,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,40,0
14883,married,female,30000.0,1,Bachelors,Skilled Manual,1,1,5-10 Miles,North America,53,1
27279,single,female,70000.0,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,38,1
18322,single,male,30000.0,0,Partial High School,Clerical,0,2,0-1 Miles,North America,26,0
15879,married,male,70000.0,5,Bachelors,Management,1,2,2-5 Miles,North America,61,0
28278,married,male,50000.0,2,Graduate Degree,Management,1,2,5-10 Miles,North America,71,0
24416,married,male,90000.0,4,High School,Professional,1,2,1-2 Miles,North America,45,0
28066,married,male,80000.0,2,Graduate Degree,Professional,1,0,0-1 Miles,North America,37,1
11275,married,female,80000.0,4,Graduate Degree,Management,1,2,0-1 Miles,North America,72,1
14872,married,male,30000.0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,32,0
16151,married,female,60000.0,1,Bachelors,Professional,1,1,2-5 Miles,North America,48,1
19731,married,male,80000.0,4,Graduate Degree,Management,1,2,5-10 Miles,North America,68,0
23801,married,female,20000.0,2,Partial High School,Clerical,1,2,0-1 Miles,North America,49,0
11807,married,male,70000.0,3,Graduate Degree,Professional,1,0,2-5 Miles,North America,34,0
11622,married,male,50000.0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,32,0
26597,single,female,60000.0,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,42,0
27074,married,female,70000.0,1,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,35,1
19228,married,female,40000.0,2,Partial College,Clerical,1,1,0-1 Miles,North America,48,0
13415,single,male,100000.0,1,Graduate Degree,Management,1,3,2-5 Miles,North America,73,1
17000,single,female,70000.0,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,43,1
14569,married,male,60000.0,1,Graduate Degree,Professional,1,0,0-1 Miles,North America,35,0
13873,married,male,70000.0,3,Graduate Degree,Professional,1,0,0-1 Miles,North America,35,1
20401,married,female,50000.0,4,Bachelors,Management,1,2,1-2 Miles,North America,64,1
21583,married,female,50000.0,1,Bachelors,Skilled Manual,1,0,0-1 Miles,North America,34,1
12029,married,male,30000.0,0,Partial High School,Clerical,0,2,0-1 Miles,North America,28,0
18066,single,male,70000.0,5,Bachelors,Management,1,3,10+ Miles,North America,60,1
28192,married,female,70000.0,5,Graduate Degree,Professional,1,3,10+ Miles,North America,46,0
16122,married,male,40000.0,4,High School,Skilled Manual,1,2,0-1 Miles,North America,44,1
18607,single,female,60000.0,4,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,42,1
28858,single,male,80000.0,3,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,40,0
14432,single,male,90000.0,4,Graduate Degree,Management,1,1,5-10 Miles,North America,73,0
26305,single,female,60000.0,2,Bachelors,Skilled Manual,0,0,0-1 Miles,North America,36,1
22050,single,male,90000.0,4,Bachelors,Management,1,1,1-2 Miles,North America,38,1
25394,married,male,60000.0,1,Graduate Degree,Professional,1,0,2-5 Miles,North America,34,1
19747,married,male,50000.0,4,Bachelors,Management,1,2,10+ Miles,North America,63,0
23195,single,male,50000.0,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,41,1
21695,married,male,60000.0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,39,1
13934,married,male,40000.0,4,High School,Skilled Manual,1,2,2-5 Miles,North America,46,0
13337,married,female,80000.0,5,Bachelors,Management,1,2,5-10 Miles,North America,64,0
27190,married,female,40000.0,3,Partial College,Clerical,1,1,1-2 Miles,North America,32,0
28657,single,male,60000.0,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,36,1
21713,single,male,80000.0,5,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,47,0
21752,married,male,60000.0,3,Graduate Degree,Management,1,2,10+ Miles,North America,64,0
27273,single,male,70000.0,3,Graduate Degree,Professional,0,0,0-1 Miles,North America,35,1
22719,single,male,110000.0,3,Bachelors,Management,1,4,2-5 Miles,North America,40,1
22042,married,female,70000.0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,34,1
21451,married,female,40000.0,4,High School,Professional,1,2,10+ Miles,North America,61,0
20754,married,male,30000.0,2,High School,Skilled Manual,1,2,1-2 Miles,North America,51,0
12153,single,female,70000.0,3,Partial College,Professional,1,1,5-10 Miles,North America,49,1
16895,married,female,40000.0,3,Partial College,Professional,0,2,1-2 Miles,North America,54,1
26728,single,male,70000.0,3,Graduate Degree,Management,0,2,1-2 Miles,North America,53,1
11090,single,male,90000.0,2,Partial College,Professional,1,1,2-5 Miles,North America,48,1
15862,single,female,50000.0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,33,1
26495,single,female,40000.0,2,High School,Professional,1,2,10+ Miles,North America,57,0
11823,married,female,70000.0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,39,0
23449,married,male,60000.0,2,High School,Professional,1,2,5-10 Miles,North America,48,0
23459,married,male,60000.0,2,High School,Professional,1,2,5-10 Miles,North America,50,0
19543,married,male,70000.0,5,Graduate Degree,Professional,0,3,10+ Miles,North America,47,0
14914,married,female,40000.0,1,Partial College,Clerical,1,1,1-2 Miles,North America,49,1
12033,single,female,40000.0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,27,1
11941,single,male,60000.0,0,Partial College,Skilled Manual,1,0,5-10 Miles,North America,29,0
14389,married,male,60000.0,2,Bachelors,Management,1,0,2-5 Miles,North America,59,0
18050,married,female,60000.0,1,Partial College,Skilled Manual,1,1,0-1 Miles,North America,45,1
19856,married,female,60000.0,4,Bachelors,Management,1,2,2-5 Miles,North America,60,0
11663,married,male,70000.0,4,Graduate Degree,Professional,1,0,0-1 Miles,North America,36,1
27740,married,female,40000.0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,27,0
23455,single,male,80000.0,2,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,50,0
15292,single,female,60000.0,1,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,35,0
21587,married,female,60000.0,1,Graduate Degree,Skilled Manual,1,0,2-5 Miles,North America,34,1
23513,married,female,40000.0,3,Partial College,Professional,1,2,5-10 Miles,North America,54,0
24322,married,female,60000.0,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,42,0
